,Unnamed: 0.2,Unnamed: 0,Unnamed: 0.1,Year,Month,Year_Month,Geographic Location,Location_x,Latitude,Longitude,Drought / No Drought,MYD13A3_061__1_km_monthly_EVI,MYD13A3_061__1_km_monthly_NDVI,MYD13A3_061__1_km_monthly_VI_Quality_VI_Usefulness_Description,Deep_Drainage,PET_Actual,E_Actual,Soil_M_root_zone,Qtot,Rainfall,ENSO,IOD,IPO_TPI,SAMI,P_acc_3M,geom,address,postal_code_Country,postal_code,countyname,lganame,Location_y,CDI,comment,CDI_0,CDI_01,CDI_012,CDI_0123,CDI_01234
47631,492,492,492,2019,February,2019-02,Narrabri,Narrabri,-30.3167,149.7667,1,0.2516,0.3549,['Highest quality'],0.40234375,212.1953125,10.015625,0.01171875,0,4.703125,1.58,0.496,,-1.87,66.5,"-30.3167,149.7667","The Island Road, Narrabri, Narrabri Shire Council, New South Wales, 2390, Australia","2390, Australia",2390,NANDEWAR,NARRABRI,Narrabri,0,,1,1,1,1,1
47701,493,493,493,2019,March,2019-03,Narrabri,Narrabri,-30.3167,149.7667,1,0.2642,0.3658,['Highest quality'],0.443359375,181.4609375,16.4453125,0.0546875,0.3203125,73.703125,0.92,0.325,,1.47,91.90625,"-30.3167,149.7667","The Island Road, Narrabri, Narrabri Shire Council, New South Wales, 2390, Australia","2390, Australia",2390,NANDEWAR,NARRABRI,Narrabri,0,,1,1,1,1,1
47771,494,494,494,2019,April,2019-04,Narrabri,Narrabri,-30.3167,149.7667,1,0.2538,0.387,['Highest quality'],0.427734375,130.015625,44.953125,0.14453125,0.21875,0.703125,0.72,0.333,,0.86,79.109375,"-30.3167,149.7667","The Island Road, Narrabri, Narrabri Shire Council, New South Wales, 2390, Australia","2390, Australia",2390,NANDEWAR,NARRABRI,Narrabri,0,,1,1,1,1,1
47841,495,495,495,2019,May,2019-05,Narrabri,Narrabri,-30.3167,149.7667,1,0.2611,0.4332,['Highest quality'],0.439453125,82.921875,32.2421875,0.12109375,0.21875,35.296875,1.15,0.619,,-0.11,109.703125,"-30.3167,149.7667","The Island Road, Narrabri, Narrabri Shire Council, New South Wales, 2390, Australia","2390, Australia",2390,NANDEWAR,NARRABRI,Narrabri,0,,1,1,1,1,1
47911,496,496,496,2019,June,2019-06,Narrabri,Narrabri,-30.3167,149.7667,1,0.2675,0.4278,['Highest quality'],0.423828125,64.515625,7.7890625,0.055664063,0,0.8984375,0.83,0.719,,2.21,36.8984375,"-30.3167,149.7667","The Island Road, Narrabri, Narrabri Shire Council, New South Wales, 2390, Australia","2390, Australia",2390,NANDEWAR,NARRABRI,Narrabri,1,,0,1,1,1,1
47981,497,497,497,2019,July,2019-07,Narrabri,Narrabri,-30.3167,149.7667,1,0.2197,0.3522,['Highest quality'],0.435546875,74.9765625,12.421875,0.0703125,0.015625,15.3984375,0.8,0.693,,-2.2,51.59375,"-30.3167,149.7667","The Island Road, Narrabri, Narrabri Shire Council, New South Wales, 2390, Australia","2390, Australia",2390,NANDEWAR,NARRABRI,Narrabri,1,,0,1,1,1,1
48051,498,498,498,2019,August,2019-08,Narrabri,Narrabri,-30.3167,149.7667,1,0.2073,0.3324,['Highest quality'],0.43359375,100.28125,12.328125,0.02734375,0,0.3984375,0.22,0.548,,-2.04,16.6953125,"-30.3167,149.7667","The Island Road, Narrabri, Narrabri Shire Council, New South Wales, 2390, Australia","2390, Australia",2390,NANDEWAR,NARRABRI,Narrabri,0,,1,1,1,1,1
48121,499,499,499,2019,September,2019-09,Narrabri,Narrabri,-30.3167,149.7667,1,0.1949,0.3025,['Highest quality'],0.41796875,142.3515625,2.53125,0.002929688,0,0.703125,0.99,0.999,,0.81,16.5,"-30.3167,149.7667","The Island Road, Narrabri, Narrabri Shire Council, New South Wales, 2390, Australia","2390, Australia",2390,NANDEWAR,NARRABRI,Narrabri,0,,1,1,1,1,1
48191,500,500,500,2019,October,2019-10,Narrabri,Narrabri,-30.3167,149.7667,1,0.1928,0.2997,['Highest quality'],0.4296875,188.90625,4.3046875,0.006835938,0,4.796875,0.66,1.123,,-1.97,5.8984375,"-30.3167,149.7667","The Island Road, Narrabri, Narrabri Shire Council, New South Wales, 2390, Australia","2390, Australia",2390,NANDEWAR,NARRABRI,Narrabri,0,,1,1,1,1,1
48261,501,501,501,2019,November,2019-11,Narrabri,Narrabri,-30.3167,149.7667,1,0.2112,0.3159,['Highest quality'],0.413085938,224.5078125,21.4765625,0.05859375,0.0546875,42.296875,1.07,0.958,,-4.42,47.796875,"-30.3167,149.7667","The Island Road, Narrabri, Narrabri Shire Council, New South Wales, 2390, Australia","2390, Australia",2390,NANDEWAR,NARRABRI,Narrabri,0,,1,1,1,1,1
48331,502,502,502,2019,December,2019-12,Narrabri,Narrabri,-30.3167,149.7667,1,0.2046,0.2949,['Highest quality'],0.42578125,272.0078125,25.5703125,0.064453125,0.0078125,6.203125,0.73,0.312,,-1.78,53.296875,"-30.3167,149.7667","The Island Road, Narrabri, Narrabri Shire Council, New South Wales, 2390, Australia","2390, Australia",2390,NANDEWAR,NARRABRI,Narrabri,0,,1,1,1,1,1
48401,503,503,503,2020,January,2020-01,Narrabri,Narrabri,-30.3167,149.7667,1,0.2083,0.2902,['Lower quality'],0.423828125,259.1953125,33.4140625,0.103515625,0.859375,87.203125,0.2,0.238,,0.57,135.703125,"-30.3167,149.7667","The Island Road, Narrabri, Narrabri Shire Council, New South Wales, 2390, Australia","2390, Australia",2390,NANDEWAR,NARRABRI,Narrabri,0,,1,1,1,1,1
48471,504,504,504,2020,February,2020-02,Narrabri,Narrabri,-30.3167,149.7667,1,0.3076,0.4569,['Highest quality'],0.399414063,172,77.40625,0.573242188,1.25,181.296875,0.3,0.134,,-0.36,274.703125,"-30.3167,149.7667","The Island Road, Narrabri, Narrabri Shire Council, New South Wales, 2390, Australia","2390, Australia",2390,NANDEWAR,NARRABRI,Narrabri,1,,0,1,1,1,1
48541,505,505,505,2021,April,2021-04,Narrabri,Narrabri,-30.3167,149.7667,0,0.3749,0.5671,['Highest quality'],0.422851563,110.71875,75.7265625,0.3984375,0.0234375,11.8984375,-0.42,0.325,,0.87,279.5,"-30.3167,149.7667","The Island Road, Narrabri, Narrabri Shire Council, New South Wales, 2390, Australia","2390, Australia",2390,NANDEWAR,NARRABRI,Narrabri,5,,0,0,0,0,0
96324,910,912,912,2020,March,2020-03,Narrabri,Narrabri,-30.3167,149.7667,1,0.3785,0.5298,['Highest quality'],0.440429688,158.8828125,93.1953125,0.614257813,0.1015625,65.8984375,0.52,0.119,,2.05,334.3984375,"-30.3167,149.7667","The Island Road, Narrabri, Narrabri Shire Council, New South Wales, 2390, Australia","2390, Australia",2390,NANDEWAR,NARRABRI,Narrabri,1,,0,1,1,1,1
96526,913,916,916,2021,January,2021-01,Narrabri,Narrabri,-30.3167,149.7667,0,0.382,0.5174,['Lower quality'],0.43359375,229.7109375,106.3984375,0.322265625,0.0546875,36.796875,-1.87,0.116,,1.95,183,"-30.3167,149.7667","The Island Road, Narrabri, Narrabri Shire Council, New South Wales, 2390, Australia","2390, Australia",2390,NANDEWAR,NARRABRI,Narrabri,5,,0,0,0,0,0
38932,363,363,363,2019,January,2019-01,Narromine,Narromine,-32.233,148.233,1,0.1451,0.2071,['Highest quality'],0.986328125,269.1484375,48.546875,0.0859375,0.125,67.203125,0.36,0.452,,2.79,169.8046875,"-32.233,148.233","Derribong Street, Narromine, Narromine Shire Council, New South Wales, 2821, Australia","2821, Australia",2821,NARROMINE,WENTWORTH,Narromine,1,,0,1,1,1,1
38974,364,364,364,2019,February,2019-02,Narromine,Narromine,-32.233,148.233,1,0.1553,0.2384,['Highest quality'],0.885742188,205.9375,42.6484375,0.111328125,0.03125,27,1.58,0.496,,-1.87,127.203125,"-32.233,148.233","Derribong Street, Narromine, Narromine Shire Council, New South Wales, 2821, Australia","2821, Australia",2821,NARROMINE,WENTWORTH,Narromine,1,,0,1,1,1,1
39016,365,365,365,2019,March,2019-03,Narromine,Narromine,-32.233,148.233,1,0.1514,0.2405,['Highest quality'],0.971679688,167.578125,22.3671875,0.048828125,0.0234375,40.5,0.92,0.325,,1.47,134.703125,"-32.233,148.233","Derribong Street, Narromine, Narromine Shire Council, New South Wales, 2821, Australia","2821, Australia",2821,NARROMINE,WENTWORTH,Narromine,1,,0,1,1,1,1
39058,366,366,366,2019,April,2019-04,Narromine,Narromine,-32.233,148.233,1,0.1275,0.2013,['Highest quality'],0.932617188,118.6953125,29.765625,0.0703125,0,0,0.72,0.333,,0.86,67.5,"-32.233,148.233","Derribong Street, Narromine, Narromine Shire Council, New South Wales, 2821, Australia","2821, Australia",2821,NARROMINE,WENTWORTH,Narromine,1,,0,1,1,1,1
39100,367,367,367,2019,May,2019-05,Narromine,Narromine,-32.233,148.233,1,0.1308,0.2359,['Lower quality'],0.953125,76.7265625,17.546875,0.041015625,0.0078125,18.5,1.15,0.619,,-0.11,59,"-32.233,148.233","Derribong Street, Narromine, Narromine Shire Council, New South Wales, 2821, Australia","2821, Australia",2821,NARROMINE,WENTWORTH,Narromine,1,,0,1,1,1,1
39142,368,368,368,2019,June,2019-06,Narromine,Narromine,-32.233,148.233,1,0.1268,0.2414,['Highest quality'],0.913085938,56.984375,10.4921875,0.01953125,0,9,0.83,0.719,,2.21,27.5,"-32.233,148.233","Derribong Street, Narromine, Narromine Shire Council, New South Wales, 2821, Australia","2821, Australia",2821,NARROMINE,WENTWORTH,Narromine,1,,0,1,1,1,1
39184,369,369,369,2019,July,2019-07,Narromine,Narromine,-32.233,148.233,1,0.1369,0.2497,['Lower quality'],0.93359375,64.984375,7.3671875,0.01171875,0,3,0.8,0.693,,-2.2,30.5,"-32.233,148.233","Derribong Street, Narromine, Narromine Shire Council, New South Wales, 2821, Australia","2821, Australia",2821,NARROMINE,WENTWORTH,Narromine,1,,0,1,1,1,1
39226,370,370,370,2019,August,2019-08,Narromine,Narromine,-32.233,148.233,1,0.1875,0.3102,['Highest quality'],0.922851563,89.7265625,5.9296875,0.012695313,0,6.296875,0.22,0.548,,-2.04,18.296875,"-32.233,148.233","Derribong Street, Narromine, Narromine Shire Council, New South Wales, 2821, Australia","2821, Australia",2821,NARROMINE,WENTWORTH,Narromine,1,,0,1,1,1,1
39268,371,371,371,2019,September,2019-09,Narromine,Narromine,-32.233,148.233,1,0.1916,0.3098,['Highest quality'],0.883789063,130.2265625,7.65625,0.015625,0,10.1015625,0.99,0.999,,0.81,19.3984375,"-32.233,148.233","Derribong Street, Narromine, Narromine Shire Council, New South Wales, 2821, Australia","2821, Australia",2821,NARROMINE,WENTWORTH,Narromine,1,,0,1,1,1,1
39310,372,372,372,2019,October,2019-10,Narromine,Narromine,-32.233,148.233,1,0.149,0.2472,['Highest quality'],0.903320313,181.703125,15.0078125,0.032226563,0.0078125,14,0.66,1.123,,-1.97,30.3984375,"-32.233,148.233","Derribong Street, Narromine, Narromine Shire Council, New South Wales, 2821, Australia","2821, Australia",2821,NARROMINE,WENTWORTH,Narromine,1,,0,1,1,1,1
39352,373,373,373,2019,November,2019-11,Narromine,Narromine,-32.233,148.233,1,0.132,0.1991,['Highest quality'],0.866210938,217.9296875,23.65625,0.06640625,0.046875,23.8984375,1.07,0.958,,-4.42,48,"-32.233,148.233","Derribong Street, Narromine, Narromine Shire Council, New South Wales, 2821, Australia","2821, Australia",2821,NARROMINE,WENTWORTH,Narromine,0,,1,1,1,1,1
39394,374,374,374,2019,December,2019-12,Narromine,Narromine,-32.233,148.233,1,0.1393,0.1915,['Highest quality'],0.88671875,264.65625,12.3359375,0.013671875,0,3,0.73,0.312,,-1.78,40.8984375,"-32.233,148.233","Derribong Street, Narromine, Narromine Shire Council, New South Wales, 2821, Australia","2821, Australia",2821,NARROMINE,WENTWORTH,Narromine,0,,1,1,1,1,1
39436,375,375,375,2020,January,2020-01,Narromine,Narromine,-32.233,148.233,1,0.1277,0.1887,['Highest quality'],0.876953125,269.2890625,14.9921875,0.036132813,0.0078125,26.296875,0.2,0.238,,0.57,53.1953125,"-32.233,148.233","Derribong Street, Narromine, Narromine Shire Council, New South Wales, 2821, Australia","2821, Australia",2821,NARROMINE,WENTWORTH,Narromine,0,,1,1,1,1,1
39478,376,376,376,2020,February,2020-02,Narromine,Narromine,-32.233,148.233,1,0.153,0.2347,['Highest quality'],0.81640625,171.9296875,50.2578125,0.192382813,0.078125,78.6015625,0.3,0.134,,-0.36,107.8984375,"-32.233,148.233","Derribong Street, Narromine, Narromine Shire Council, New South Wales, 2821, Australia","2821, Australia",2821,NARROMINE,WENTWORTH,Narromine,0,,1,1,1,1,1
39520,377,377,377,2020,March,2020-03,Narromine,Narromine,-32.233,148.233,1,0.2308,0.3427,['Highest quality'],0.874023438,145.6875,71.640625,0.254882813,0.34375,107.8984375,0.52,0.119,,2.05,212.796875,"-32.233,148.233","Derribong Street, Narromine, Narromine Shire Council, New South Wales, 2821, Australia","2821, Australia",2821,NARROMINE,WENTWORTH,Narromine,1,,0,1,1,1,1
39562,378,378,378,2020,April,2020-04,Narromine,Narromine,-32.233,148.233,1,0.2008,0.3206,['Highest quality'],0.85546875,93.4765625,57.421875,0.434570313,0.6484375,107.5,0.48,0.064,,-1.72,294,"-32.233,148.233","Derribong Street, Narromine, Narromine Shire Council, New South Wales, 2821, Australia","2821, Australia",2821,NARROMINE,WENTWORTH,Narromine,3,,0,0,0,1,1
39604,379,379,379,2020,December,2020-12,Narromine,Narromine,-32.233,148.233,0,0.2475,0.4715,['Lower quality'],0.900390625,228.6171875,56.8515625,0.220703125,0.0703125,66.296875,-1.86,0.1,,2.28,126.6953125,"-32.233,148.233","Derribong Street, Narromine, Narromine Shire Council, New South Wales, 2821, Australia","2821, Australia",2821,NARROMINE,WENTWORTH,Narromine,5,,0,0,0,0,0
39646,380,380,380,2021,January,2021-01,Narromine,Narromine,-32.233,148.233,0,0.2,0.3739,['Lower quality'],0.892578125,235.1796875,90.484375,0.28125,0.359375,57.296875,-1.87,0.116,,1.95,140.09375,"-32.233,148.233","Derribong Street, Narromine, Narromine Shire Council, New South Wales, 2821, Australia","2821, Australia",2821,NARROMINE,WENTWORTH,Narromine,5,,0,0,0,0,0
39688,381,381,381,2021,February,2021-02,Narromine,Narromine,-32.233,148.233,0,0.1954,0.3673,['Highest quality'],0.801757813,184.8515625,75.28125,0.236328125,0.125,82.8984375,-1.84,0.323,,2.19,206.4921875,"-32.233,148.233","Derribong Street, Narromine, Narromine Shire Council, New South Wales, 2821, Australia","2821, Australia",2821,NARROMINE,WENTWORTH,Narromine,5,,0,0,0,0,0
39730,382,382,382,2021,March,2021-03,Narromine,Narromine,-32.233,148.233,0,0.1987,0.3633,['Highest quality'],0.888671875,149.0546875,66.828125,0.3515625,2.1953125,182.796875,-0.55,0.367,,-0.95,322.9921875,"-32.233,148.233","Derribong Street, Narromine, Narromine Shire Council, New South Wales, 2821, Australia","2821, Australia",2821,NARROMINE,WENTWORTH,Narromine,5,,0,0,0,0,0
39772,383,383,383,2021,April,2021-04,Narromine,Narromine,-32.233,148.233,0,0.2148,0.4003,['Highest quality'],0.91015625,107.375,74.9921875,0.462890625,0.046875,3,-0.42,0.325,,0.87,268.6953125,"-32.233,148.233","Derribong Street, Narromine, Narromine Shire Council, New South Wales, 2821, Australia","2821, Australia",2821,NARROMINE,WENTWORTH,Narromine,5,,0,0,0,0,0
94691,868,868,868,2020,March,2020-03,Singleton,Singleton,-32.5611,151.1746,0,0.3161,0.5033,['Highest quality'],1.677734375,118.8984375,72.5,0.556640625,2.84375,91.6015625,0.52,0.119,,2.05,337.3984375,"-32.5611,151.1746","BP Singleton, 53, George Street, Singleton, Singleton Council, New South Wales, 2330, Australia","2330, Australia",2330,,WHITTINGHAM,Singleton,1,,0,1,1,1,1
94786,869,869,869,2020,November,2020-11,Singleton,Singleton,-32.5611,151.1746,0,0.4057,0.5805,['Highest quality'],2.07421875,188.2734375,91.078125,0.466796875,5.125,43.8984375,-1.19,0.143,,1.14,181.8046875,"-32.5611,151.1746","BP Singleton, 53, George Street, Singleton, Singleton Council, New South Wales, 2330, Australia","2330, Australia",2330,,WHITTINGHAM,Singleton,5,,0,0,0,0,0
94881,870,870,870,2020,December,2020-12,Singleton,Singleton,-32.5611,151.1746,0,0.43,0.6099,['Decreasing quality (0010)'],2.12890625,169.609375,69.0546875,0.428710938,20.765625,155.8984375,-1.86,0.1,,2.28,299.5,"-32.5611,151.1746","BP Singleton, 53, George Street, Singleton, Singleton Council, New South Wales, 2330, Australia","2330, Australia",2330,,WHITTINGHAM,Singleton,5,,0,0,0,0,0
94976,871,871,871,2021,January,2021-01,Singleton,Singleton,-32.5611,151.1746,0,0.3759,0.5256,['Highest quality'],2.234375,178.2578125,107.6171875,0.5625,29.8125,99.296875,-1.87,0.116,,1.95,299.09375,"-32.5611,151.1746","BP Singleton, 53, George Street, Singleton, Singleton Council, New South Wales, 2330, Australia","2330, Australia",2330,,WHITTINGHAM,Singleton,5,,0,0,0,0,0
95071,872,872,872,2021,February,2021-02,Singleton,Singleton,-32.5611,151.1746,0,0.3225,0.5098,['Highest quality'],2.029296875,134.1171875,85.3203125,0.455078125,6.734375,98.1015625,-1.84,0.323,,2.19,353.296875,"-32.5611,151.1746","BP Singleton, 53, George Street, Singleton, Singleton Council, New South Wales, 2330, Australia","2330, Australia",2330,,WHITTINGHAM,Singleton,5,,0,0,0,0,0
95166,873,873,873,2021,March,2021-03,Singleton,Singleton,-32.5611,151.1746,0,0.3576,0.5833,['Highest quality'],2.318359375,122.71875,72.9140625,0.58203125,75.5234375,244.3984375,-0.55,0.367,,-0.95,441.796875,"-32.5611,151.1746","BP Singleton, 53, George Street, Singleton, Singleton Council, New South Wales, 2330, Australia","2330, Australia",2330,,WHITTINGHAM,Singleton,5,,0,0,0,0,0
95261,874,874,874,2021,April,2021-04,Singleton,Singleton,-32.5611,151.1746,0,0.3531,0.5549,['Highest quality'],2.588867188,98.6796875,65.15625,0.6484375,3.4765625,19,-0.42,0.325,,0.87,361.5,"-32.5611,151.1746","BP Singleton, 53, George Street, Singleton, Singleton Council, New South Wales, 2330, Australia","2330, Australia",2330,,WHITTINGHAM,Singleton,5,,0,0,0,0,0
51508,560,560,560,2018,October,2018-10,Tenterfield,Tenterfield,-29.054,152.0191,0,0.3566,0.533,['Decreasing quality (0010)'],2.764648438,138.0234375,67.8984375,0.16796875,3.421875,95.203125,0.24,0.844,,2.76,162.8046875,"-29.054,152.0191","Jeff Hollands Sports Store, Rouse Street, Tenterfield, Tenterfield Shire Council, New South Wales, 2372, Australia","2372, Australia",2372,CLIVE,TENTERFIELD,Tenterfield,3,,0,0,0,1,1
51595,561,561,561,2019,August,2019-08,Tenterfield,Tenterfield,-29.054,152.0191,1,0.1519,0.2661,['Lower quality'],2.063476563,87.0390625,7.7734375,0.010742188,2.21875,7.3984375,0.22,0.548,,-2.04,46.8984375,"-29.054,152.0191","Jeff Hollands Sports Store, Rouse Street, Tenterfield, Tenterfield Shire Council, New South Wales, 2372, Australia","2372, Australia",2372,CLIVE,TENTERFIELD,Tenterfield,0,,1,1,1,1,1
51682,562,562,562,2019,September,2019-09,Tenterfield,Tenterfield,-29.054,152.0191,1,0.1553,0.2451,['Highest quality'],1.927734375,123.2578125,7.7265625,0.012695313,2.09375,7.6015625,0.99,0.999,,0.81,22.5,"-29.054,152.0191","Jeff Hollands Sports Store, Rouse Street, Tenterfield, Tenterfield Shire Council, New South Wales, 2372, Australia","2372, Australia",2372,CLIVE,TENTERFIELD,Tenterfield,0,,1,1,1,1,1
51769,563,563,563,2019,October,2019-10,Tenterfield,Tenterfield,-29.054,152.0191,1,0.182,0.2745,['Highest quality'],1.935546875,167.1640625,20.7578125,0.07421875,2.2421875,35.6015625,0.66,1.123,,-1.97,50.6015625,"-29.054,152.0191","Jeff Hollands Sports Store, Rouse Street, Tenterfield, Tenterfield Shire Council, New South Wales, 2372, Australia","2372, Australia",2372,CLIVE,TENTERFIELD,Tenterfield,0,,1,1,1,1,1
51856,564,564,564,2019,November,2019-11,Tenterfield,Tenterfield,-29.054,152.0191,1,0.184,0.2807,['Highest quality'],1.834960938,201.7109375,26.8359375,0.051757813,1.9296875,20.5,1.07,0.958,,-4.42,63.703125,"-29.054,152.0191","Jeff Hollands Sports Store, Rouse Street, Tenterfield, Tenterfield Shire Council, New South Wales, 2372, Australia","2372, Australia",2372,CLIVE,TENTERFIELD,Tenterfield,0,,1,1,1,1,1
51943,565,565,565,2019,December,2019-12,Tenterfield,Tenterfield,-29.054,152.0191,1,0.2412,0.3611,['Lower quality'],1.875,223.234375,45.578125,0.154296875,2.2421875,68.8984375,0.73,0.312,,-1.78,125,"-29.054,152.0191","Jeff Hollands Sports Store, Rouse Street, Tenterfield, Tenterfield Shire Council, New South Wales, 2372, Australia","2372, Australia",2372,CLIVE,TENTERFIELD,Tenterfield,0,,1,1,1,1,1
52030,566,566,566,2020,January,2020-01,Tenterfield,Tenterfield,-29.054,152.0191,1,0.2751,0.4212,['Lower quality'],1.874023438,199.3515625,53.96875,0.19921875,2.578125,91.1015625,0.2,0.238,,0.57,180.5,"-29.054,152.0191","Jeff Hollands Sports Store, Rouse Street, Tenterfield, Tenterfield Shire Council, New South Wales, 2372, Australia","2372, Australia",2372,CLIVE,TENTERFIELD,Tenterfield,0,,1,1,1,1,1
52117,567,567,567,2020,February,2020-02,Tenterfield,Tenterfield,-29.054,152.0191,1,0.3804,0.5186,['Highest quality'],2.040039063,133.3984375,63.7265625,0.532226563,5.515625,200.296875,0.3,0.134,,-0.36,360.296875,"-29.054,152.0191","Jeff Hollands Sports Store, Rouse Street, Tenterfield, Tenterfield Shire Council, New South Wales, 2372, Australia","2372, Australia",2372,CLIVE,TENTERFIELD,Tenterfield,0,,1,1,1,1,1
52204,568,568,568,2020,March,2020-03,Tenterfield,Tenterfield,-29.054,152.0191,1,0.372,0.532,['Highest quality'],2.98046875,126.890625,66.796875,0.431640625,2.90625,26.5,0.52,0.119,,2.05,317.8984375,"-29.054,152.0191","Jeff Hollands Sports Store, Rouse Street, Tenterfield, Tenterfield Shire Council, New South Wales, 2372, Australia","2372, Australia",2372,CLIVE,TENTERFIELD,Tenterfield,0,,1,1,1,1,1
52291,569,569,569,2020,April,2020-04,Tenterfield,Tenterfield,-29.054,152.0191,1,0.3112,0.4776,['Highest quality'],3.114257813,98.7578125,44.1171875,0.294921875,2.390625,38,0.48,0.064,,-1.72,264.796875,"-29.054,152.0191","Jeff Hollands Sports Store, Rouse Street, Tenterfield, Tenterfield Shire Council, New South Wales, 2372, Australia","2372, Australia",2372,CLIVE,TENTERFIELD,Tenterfield,0,,1,1,1,1,1
51188,544,544,544,2019,August,2019-08,Uralla,Uralla,-30.633,151.483,1,0.213,0.3967,['Highest quality'],1.180664063,79.234375,9.3515625,0.012695313,0.1484375,7.3984375,0.22,0.548,,-2.04,34.4921875,"-30.633,151.483","Flat Rock Road, Uralla Shire Council, New South Wales, 2358, Australia","2358, Australia",2358,SANDON,URALLA,Uralla,0,,1,1,1,1,1
51229,545,545,545,2019,September,2019-09,Uralla,Uralla,-30.633,151.483,1,0.2075,0.3594,['Highest quality'],1.122070313,115.15625,6.765625,0.008789063,0.125,6.296875,0.99,0.999,,0.81,23.4921875,"-30.633,151.483","Flat Rock Road, Uralla Shire Council, New South Wales, 2358, Australia","2358, Australia",2358,SANDON,URALLA,Uralla,0,,1,1,1,1,1
51270,546,546,546,2019,October,2019-10,Uralla,Uralla,-30.633,151.483,1,0.2084,0.3572,['Highest quality'],1.140625,156.8984375,16.375,0.036132813,0.375,20.3984375,0.66,1.123,,-1.97,34.09375,"-30.633,151.483","Flat Rock Road, Uralla Shire Council, New South Wales, 2358, Australia","2358, Australia",2358,SANDON,URALLA,Uralla,0,,1,1,1,1,1
51311,547,547,547,2019,November,2019-11,Uralla,Uralla,-30.633,151.483,1,0.1943,0.3272,['Highest quality'],1.086914063,191.3046875,20.265625,0.038085938,0.375,24.6015625,1.07,0.958,,-4.42,51.296875,"-30.633,151.483","Flat Rock Road, Uralla Shire Council, New South Wales, 2358, Australia","2358, Australia",2358,SANDON,URALLA,Uralla,0,,1,1,1,1,1
51352,548,548,548,2019,December,2019-12,Uralla,Uralla,-30.633,151.483,1,0.204,0.3406,['Highest quality'],1.107421875,224.1015625,36.5546875,0.080078125,0.59375,34.8984375,0.73,0.312,,-1.78,79.8984375,"-30.633,151.483","Flat Rock Road, Uralla Shire Council, New South Wales, 2358, Australia","2358, Australia",2358,SANDON,URALLA,Uralla,0,,1,1,1,1,1
51393,549,549,549,2021,April,2021-04,Uralla,Uralla,-30.633,151.483,0,0.3454,0.621,['Highest quality'],2.4140625,88.9921875,62.0546875,0.538085938,2.4765625,31.203125,-0.42,0.325,,0.87,295.90625,"-30.633,151.483","Flat Rock Road, Uralla Shire Council, New South Wales, 2358, Australia","2358, Australia",2358,SANDON,URALLA,Uralla,5,,0,0,0,0,0
20381,200,200,200,2018,November,2018-11,Wagga Wagga,Wagga Wagga,-35.1189,147.3689,0,0.1733,0.2649,['Highest quality'],1.845703125,170.203125,41.59375,0.12890625,0.1171875,87.5,0.62,0.623,,2.84,137.296875,"-35.1189,147.3689","Edward Street, Wagga Wagga, Wagga Wagga City Council, New South Wales, 2650, Australia","2650, Australia",2650,,SOUTH WAGGA WAGGA,Wagga Wagga,1,,0,1,1,1,1
20471,201,201,201,2018,December,2018-12,Wagga Wagga,Wagga Wagga,-35.1189,147.3689,0,0.1871,0.2651,['Highest quality'],1.896484375,223.578125,86.546875,0.130859375,0.078125,44.3984375,-0.23,0.379,,1.44,154.3984375,"-35.1189,147.3689","Edward Street, Wagga Wagga, Wagga Wagga City Council, New South Wales, 2650, Australia","2650, Australia",2650,,SOUTH WAGGA WAGGA,Wagga Wagga,1,,0,1,1,1,1
20561,202,202,202,2018,January,2018-01,Wagga Wagga,Wagga Wagga,-35.1189,147.3689,0,0.2075,0.3073,['Highest quality'],2.286132813,219.15625,61.6640625,0.0859375,0.0703125,54.6015625,-1.12,-0.135,,2.72,213.6015625,"-35.1189,147.3689","Edward Street, Wagga Wagga, Wagga Wagga City Council, New South Wales, 2650, Australia","2650, Australia",2650,,SOUTH WAGGA WAGGA,Wagga Wagga,3,,0,0,0,1,1
20651,203,203,203,2019,November,2019-11,Wagga Wagga,Wagga Wagga,-35.1189,147.3689,0,0.1803,0.256,['Highest quality'],1.56640625,189.828125,48.3671875,0.1171875,0.1171875,49.203125,1.07,0.958,,-4.42,77.203125,"-35.1189,147.3689","Edward Street, Wagga Wagga, Wagga Wagga City Council, New South Wales, 2650, Australia","2650, Australia",2650,,SOUTH WAGGA WAGGA,Wagga Wagga,2,,0,0,1,1,1
20741,204,204,204,2019,December,2019-12,Wagga Wagga,Wagga Wagga,-35.1189,147.3689,0,0.1394,0.2079,['Highest quality'],1.594726563,240.59375,20.546875,0.022460938,0,7.703125,0.73,0.312,,-1.78,66.40625,"-35.1189,147.3689","Edward Street, Wagga Wagga, Wagga Wagga City Council, New South Wales, 2650, Australia","2650, Australia",2650,,SOUTH WAGGA WAGGA,Wagga Wagga,2,,0,0,1,1,1
20831,205,205,205,2020,January,2020-01,Wagga Wagga,Wagga Wagga,-35.1189,147.3689,0,0.1457,0.2141,['Highest quality'],1.56640625,228.0703125,12.421875,0.022460938,0.0078125,18.6015625,0.2,0.238,,0.57,75.5078125,"-35.1189,147.3689","Edward Street, Wagga Wagga, Wagga Wagga City Council, New South Wales, 2650, Australia","2650, Australia",2650,,SOUTH WAGGA WAGGA,Wagga Wagga,2,,0,0,1,1,1
